@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL
@ATTRIBUTE bsr REAL
@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,26.4,1750000.0,0,4.42,34.6,0.0,382,3.0,0.0,768
4.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
10.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
14.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,320
14.1,24.9,1630000.0,1.7,3.65,34.4,0.0,320,3.5,0.0,768
5.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
11.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,480
15.0,26.5,1080000.0,0,4.02,33.1,0.0,290,2.1,0.0,768
4.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
9.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,480
13.9,25.4,2190000.0,1.3,3.37,35.6,0.0,442,3.9,0.0,768
9.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
14.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,480
15.0,26.5,1860000.0,1.2,4.63,35.1,0.0,400,3.6,0.0,768
10.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,480
15.0,26.8,2550000.0,1.4,3.87,34.0,0.0,467,3.6,0.0,640
11.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
12.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
15.0,26.4,660000.0,3.4,4.49,34.9,0.0,177,15,0.0,640
11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
5.00,20.1,290,0,3.16,35.0,2.26,36.0,69,237,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
14.3,25.7,280000.0,2.5,5.02,34.4,2.47,75.8,20,0.0,640
9.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
6.52,7.76,380000.0,1.8,9.13,32.3,6.03,105,18,0.0,1024
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
15.0,26.5,1180000.0,4.3,3.71,35.2,1.14,252,26,0.0,640
10.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
9.00,9.20,168000.0,9.0,7.65,32.8,5.84,98.1,30,0.0,1024
14.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
15.0,26.7,2100000.0,5.1,3.72,34.7,0.0,429,16,1.16,640
7.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
14.4,23.6,130000.0,15,6.03,38.6,4.70,77.7,37,0.0,1024
14.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
15.0,26.9,856000.0,13,2.87,34.1,0.0,176,32,0.0,640
6.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,640
11.5,13.4,390000.0,12,7.88,34.6,5.41,150,31,0.0,1024
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
15.0,25.6,948,2.3,1.50,37.5,0.0,27.7,60,0.0,640
6.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
8.88,10.5,483000.0,1.1,12.0,32.0,7.85,128,4.3,0.0,768
